partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
8202,18,Bragantino,11,2,49,344,69,22,5,0,0,4
8204,18,Botafogo-RJ,2,1,32,279,69,7,2,0,1,1
8204,18,Cruzeiro,13,4,68,563,84,17,1,0,1,8
8203,18,Bahia,22,7,67,468,85,20,4,0,2,7
8203,18,America-MG,8,5,33,233,67,19,3,1,3,2
8205,18,Cuiaba,17,6,37,295,84,9,2,0,1,10
8205,18,Flamengo,10,5,63,525,89,9,0,0,0,6
8206,19,Internacional,10,4,49,482,79,10,3,0,4,3
8206,19,Botafogo-RJ,18,10,51,481,82,15,3,0,0,7
8207,19,Bahia,14,5,61,477,85,12,1,1,1,9
8207,19,Atletico-MG,11,4,39,317,77,15,2,0,4,2
8208,19,Goias,9,3,33,344,74,12,1,0,1,3
8208,19,America-MG,15,2,67,655,88,12,0,1,2,7
8210,19,Gremio,13,5,28,285,75,11,3,0,3,3
8210,19,Fluminense,19,7,72,712,90,7,4,0,2,8
8209,19,Corinthians,17,9,54,529,86,17,2,0,2,4
8209,19,Coritiba,12,4,46,447,82,13,2,0,0,2
8211,19,Fortaleza,25,10,55,363,80,19,2,0,1,10
8211,19,Santos,9,3,45,305,75,20,1,0,3,6
8212,19,Flamengo,19,7,54,561,87,13,2,0,3,8
8212,19,Sao Paulo,8,1,46,502,84,15,6,0,4,2
8213,19,Cruzeiro,13,5,47,396,80,26,3,0,1,5
8213,19,Palmeiras,12,4,53,423,81,13,2,0,1,3
8214,19,Vasco,8,4,36,281,66,17,5,0,3,6
8214,19,Bragantino,24,7,64,497,84,12,3,0,0,7
8215,19,Athletico-PR,12,6,54,428,80,22,5,0,1,5
8215,19,Cuiaba,11,1,46,358,80,12,3,0,1,3
8217,20,Fortaleza,8,3,23,201,56,12,5,0,1,6
8217,20,Internacional,19,5,77,656,87,14,4,0,1,10
8216,20,Botafogo-RJ,12,1,36,319,74,9,2,0,0,2
8216,20,Sao Paulo,13,4,64,564,85,12,4,0,7,5
8218,20,Cuiaba,13,3,53,388,84,17,2,0,2,9
8218,20,Palmeiras,18,5,47,373,81,18,6,0,1,2
8219,20,America-MG,13,3,28,256,75,12,1,0,0,1
8219,20,Fluminense,19,5,72,656,91,7,1,0,3,7
8220,20,Corinthians,5,2,54,480,86,13,3,0,1,3
8220,20,Cruzeiro,19,8,46,399,83,17,3,0,1,10
8221,20,Atletico-MG,10,5,59,508,85,14,3,0,0,7
8221,20,Vasco,16,3,41,350,76,20,6,0,1,3
8223,20,Bahia,13,5,47,350,68,11,2,0,1,4
8223,20,Bragantino,11,7,53,384,76,18,5,0,5,7
8224,20,Santos,19,7,56,395,81,16,6,0,0,9
8224,20,Gremio,9,3,44,334,78,21,4,1,2,4
8222,20,Coritiba,15,4,37,298,75,10,3,0,2,4
8222,20,Flamengo,17,5,63,522,84,10,3,0,0,5
8225,20,Athletico-PR,14,5,54,426,83,16,4,0,2,7
8225,20,Goias,13,3,46,357,77,15,2,0,2,4
8226,21,Internacional,5,1,40,367,81,20,4,0,3,3
8226,21,Flamengo,8,4,60,529,85,13,2,0,2,6
8227,21,Goias,19,5,35,343,80,15,1,0,0,6
8227,21,Corinthians,20,7,65,626,89,16,3,0,0,7
8228,21,Cuiaba,6,3,36,297,63,14,3,0,0,4
8228,21,Bragantino,11,4,64,520,81,21,4,0,1,11
8229,21,Bahia,19,6,57,493,81,10,3,0,3,7
8229,21,Botafogo-RJ,10,5,43,380,75,14,2,0,1,4
8231,21,Sao Paulo,13,5,75,630,87,9,1,1,0,6
8231,21,America-MG,9,4,25,218,67,21,5,2,2,4
8230,21,Atletico-MG,15,6,57,471,89,22,5,0,2,5
8230,21,Santos,13,0,43,367,88,12,2,0,1,2
8232,21,Vasco,4,2,45,427,85,15,3,0,1,2
8232,21,Palmeiras,13,5,55,513,87,20,2,0,2,9
8233,21,Fortaleza,12,6,53,419,81,22,3,0,1,2
8233,21,Coritiba,10,2,47,370,78,22,6,0,0,3
8234,21,Athletico-PR,10,4,28,226,61,9,3,1,1,2
8234,21,Fluminense,23,10,72,571,87,15,3,0,4,8
8235,21,Cruzeiro,6,1,61,528,82,20,3,0,0,5
8235,21,Gremio,10,4,39,340,71,12,4,0,5,6
8236,22,Goias,11,2,37,330,76,16,1,2,3,5
8236,22,Internacional,11,2,63,575,86,13,3,1,2,5
8237,22,Atletico-MG,9,7,48,435,78,13,3,0,1,7
8237,22,Athletico-PR,23,6,52,445,82,13,1,1,1,12
8238,22,Flamengo,12,4,53,464,86,8,3,0,2,6
8238,22,Botafogo-RJ,17,7,47,405,82,14,3,1,1,12
8239,22,Cuiaba,17,3,59,553,89,16,1,0,0,9
8239,22,Gremio,11,5,41,413,80,18,2,0,3,2
8241,22,Fluminense,13,5,65,535,85,13,4,0,4,5
8241,22,Fortaleza,20,5,35,293,76,16,3,0,2,7
8240,22,Palmeiras,16,4,57,474,85,17,2,1,1,11
8240,22,Corinthians,6,2,43,380,86,13,1,1,2,2
8242,22,Bahia,11,3,54,477,81,22,2,0,2,6
8242,22,Vasco,6,1,46,419,78,17,3,1,2,0
8243,22,Bragantino,13,5,51,341,69,15,5,0,3,5
8243,22,Cruzeiro,15,3,49,317,70,16,1,0,4,8
8244,22,America-MG,12,7,37,346,73,14,1,0,4,3
8244,22,Santos,10,2,63,587,86,16,4,1,2,5
8246,23,Athletico-PR,15,9,41,371,77,19,2,0,0,2
8246,23,Flamengo,13,5,59,512,85,12,2,1,4,8
8247,23,Internacional,15,5,43,438,82,17,5,0,0,4
8247,23,Sao Paulo,11,3,57,574,84,14,4,0,0,7
8248,23,Santos,12,1,55,430,78,8,3,0,2,8
8248,23,Cruzeiro,15,7,45,354,72,13,2,0,1,9
8249,23,Fortaleza,23,6,52,451,85,14,1,0,0,6
8249,23,Corinthians,6,2,48,439,82,17,2,0,1,3
8250,23,Bahia,18,10,45,358,77,17,1,0,1,2
8250,23,Coritiba,15,6,55,430,84,14,3,0,5,7
8251,23,Bragantino,16,4,59,538,83,21,4,0,3,5
8251,23,Gremio,10,4,41,382,75,16,2,0,1,1
8252,23,Cuiaba,20,8,64,549,85,11,1,0,3,9
8252,23,America-MG,7,3,36,334,70,18,4,1,1,1
8253,23,Goias,8,3,32,285,71,19,1,1,5,3
8253,23,Palmeiras,18,6,68,555,87,12,3,0,2,6
8254,23,Vasco,9,4,28,240,77,12,4,0,0,4
8254,23,Fluminense,19,8,72,592,90,7,1,0,1,11
8255,23,Botafogo-RJ,7,0,59,543,88,12,1,0,1,3
8255,23,Atletico-MG,13,6,41,377,81,15,2,0,4,5
8174,15,Gremio,16,7,45,431,85,10,1,0,1,4
8174,15,Corinthians,21,8,55,511,88,17,1,0,1,6
8256,24,Bahia,19,5,63,543,86,13,1,0,2,6
8256,24,Santos,16,7,37,317,75,13,2,0,2,8
8257,24,America-MG,7,2,36,290,63,7,1,0,0,2
8257,24,Bragantino,21,6,64,503,80,17,2,0,2,14
8258,24,Goias,7,1,34,304,71,15,1,0,3,3
8258,24,Flamengo,10,2,66,589,84,14,3,0,1,2
8259,24,Fluminense,11,4,60,568,88,6,6,0,3,7
8259,24,Cruzeiro,7,3,40,382,81,15,1,0,2,3
8260,24,Sao Paulo,13,7,74,658,87,21,3,0,0,9
8260,24,Fortaleza,8,4,26,245,69,14,6,0,0,0
8261,24,Coritiba,8,3,46,412,85,15,3,0,2,0
8261,24,Vasco,19,12,54,465,86,10,1,0,1,6
8262,24,Internacional,13,4,57,457,82,17,5,0,1,5
8262,24,Athletico-PR,15,6,43,353,79,12,3,0,1,7
8263,24,Palmeiras,18,4,66,420,84,14,3,0,3,11
8263,24,Gremio,7,2,34,236,67,15,3,1,1,2
8264,24,Botafogo-RJ,9,2,33,342,78,8,4,1,1,1
8264,24,Corinthians,19,5,67,668,89,18,4,0,2,6
8265,24,Cuiaba,9,3,35,311,80,14,3,0,1,3
8265,24,Atletico-MG,7,3,65,582,87,15,3,0,3,6
8175,15,Vasco,15,3,67,572,87,15,2,0,2,8
8175,15,America-MG,18,8,33,301,74,16,3,2,1,3
8245,22,Sao Paulo,14,6,64,553,85,12,2,0,2,4
8245,22,Coritiba,7,2,36,314,77,12,3,0,0,3
8266,25,Flamengo,15,5,67,535,86,11,1,0,1,12
8266,25,Bahia,6,4,33,272,73,13,2,1,3,2
8267,25,Gremio,15,3,49,466,84,12,2,0,1,7
8267,25,Fortaleza,18,6,51,482,86,10,1,0,1,3
8268,25,Sao Paulo,22,8,54,470,89,14,5,0,2,11
8268,25,Corinthians,6,2,46,404,86,14,2,0,1,4
8269,25,Fluminense,7,2,40,371,86,12,2,1,3,0
8269,25,Cuiaba,17,6,60,538,89,18,3,0,2,7
8270,25,Atletico-MG,8,5,36,323,77,11,1,0,1,4
8270,25,Internacional,15,4,64,570,87,17,1,1,0,4
8271,25,America-MG,18,7,40,343,75,10,3,0,1,7
8271,25,Cruzeiro,17,2,60,525,84,15,3,1,2,9
8273,25,Santos,17,5,35,292,79,19,5,2,4,5
8273,25,Vasco,13,5,65,545,87,12,1,1,2,11
8272,25,Coritiba,7,3,35,249,75,21,2,0,3,2
8272,25,Athletico-PR,11,5,65,441,83,12,4,0,2,11
8274,25,Bragantino,22,8,68,529,85,14,4,0,0,6
8274,25,Palmeiras,10,3,32,256,65,20,2,0,3,4
8275,25,Goias,8,3,39,350,76,16,4,0,2,3
8275,25,Botafogo-RJ,18,6,61,501,84,18,4,0,1,8
8276,26,Goias,22,7,63,481,84,8,2,0,2,6
8276,26,Bahia,13,9,37,290,74,6,2,0,1,4
8277,26,Sao Paulo,12,4,62,562,88,7,1,0,1,3
8277,26,Vasco,11,2,38,335,82,15,4,0,3,7
8278,26,Flamengo,20,7,58,515,85,13,3,0,0,8
8278,26,Corinthians,14,5,42,368,80,5,3,0,2,2
8279,26,Internacional,16,7,45,383,77,15,6,0,5,4
8279,26,Gremio,7,2,55,446,82,9,4,0,4,1
8281,26,Fluminense,19,5,67,612,87,15,2,0,3,3
8281,26,Botafogo-RJ,12,5,33,304,77,14,2,0,1,2
8280,26,Palmeiras,26,6,70,506,88,8,2,0,7,6
8280,26,Santos,12,10,30,228,68,11,3,0,1,2
8282,26,Bragantino,12,3,57,429,77,15,4,0,0,7
8282,26,Athletico-PR,23,6,43,323,71,15,2,0,6,8
8283,26,Coritiba,9,4,37,355,76,7,2,0,1,5
8283,26,Atletico-MG,13,3,63,587,84,12,2,0,1,2
8284,26,Fortaleza,18,5,60,491,85,11,2,0,3,8
8284,26,America-MG,15,3,40,351,76,12,1,0,2,2
8285,26,Cuiaba,10,2,48,407,83,9,0,0,3,5
8285,26,Cruzeiro,8,2,52,440,84,20,3,0,1,5
8286,27,Gremio,11,5,52,469,79,9,2,1,1,4
8286,27,Athletico-PR,20,7,48,440,79,13,6,0,1,8
8287,27,Coritiba,19,3,64,516,81,14,0,0,2,4
8287,27,Cuiaba,8,6,36,306,71,11,2,0,2,4
8288,27,America-MG,24,7,47,380,78,6,1,0,4,12
8288,27,Botafogo-RJ,6,2,53,460,81,15,1,0,0,1
8289,27,Goias,7,3,25,231,64,18,4,0,0,6
8289,27,Sao Paulo,8,3,75,699,89,15,3,0,0,3
8291,27,Vasco,18,8,48,383,80,7,3,0,1,6
8291,27,Fortaleza,12,4,52,406,82,9,2,0,1,6
8290,27,Internacional,12,1,54,442,79,13,1,1,0,3
8290,27,Bahia,14,4,46,378,76,14,1,0,4,5
8293,27,Cruzeiro,12,5,42,370,81,20,3,0,3,9
8293,27,Flamengo,9,2,58,513,85,11,2,0,1,3
8292,27,Atletico-MG,13,3,44,386,75,19,3,0,2,2
8292,27,Palmeiras,12,4,56,461,82,17,6,0,2,7
8294,27,Santos,26,7,37,362,71,8,4,0,5,5
8294,27,Bragantino,15,9,63,624,82,8,1,0,0,4
8295,27,Fluminense,24,10,76,690,91,15,3,2,2,15
8295,27,Corinthians,7,3,24,234,74,15,3,0,2,1
8296,28,Goias,10,3,39,329,79,17,3,0,5,2
8296,28,Cuiaba,16,5,61,459,86,13,1,0,4,13
8297,28,Sao Paulo,20,8,58,456,83,24,1,0,1,6
8297,28,Gremio,3,2,42,334,71,17,3,0,2,3
8298,28,Bahia,16,3,48,351,80,23,6,0,0,7
8298,28,Fortaleza,10,5,52,376,82,13,4,0,5,2
8300,28,Atletico-MG,9,1,55,418,82,24,3,0,0,1
8300,28,Cruzeiro,14,4,45,355,79,15,3,0,3,7
8301,28,Flamengo,10,5,47,394,82,10,1,0,1,7
8301,28,Vasco,17,7,53,429,82,15,2,0,1,8
8302,28,Santos,9,3,49,422,85,9,1,0,0,6
8302,28,Internacional,13,7,51,455,87,18,1,0,2,3
8303,28,Fluminense,12,5,59,511,83,13,2,0,3,3
8303,28,Bragantino,21,2,41,363,82,17,3,0,0,7
8305,28,Corinthians,20,6,71,644,86,15,2,0,1,4
8305,28,America-MG,13,4,29,270,74,13,3,0,0,4
8304,28,Palmeiras,19,6,54,451,79,18,1,0,2,6
8304,28,Coritiba,13,3,46,392,79,13,1,0,2,3
8299,28,Athletico-PR,10,2,39,366,77,12,1,0,4,3
8299,28,Botafogo-RJ,10,5,61,563,86,11,2,0,1,6
8306,29,Atletico-MG,9,5,42,311,69,13,4,0,4,5
8306,29,Bragantino,13,3,58,410,80,13,2,0,1,17
8307,29,America-MG,12,6,42,355,71,14,1,0,0,5
8307,29,Athletico-PR,22,8,58,478,81,14,0,0,3,14
8308,29,Fluminense,20,8,66,619,88,14,4,0,3,6
8308,29,Goias,9,4,34,323,81,21,2,0,1,1
8310,29,Palmeiras,12,8,46,361,84,15,3,0,3,5
8310,29,Sao Paulo,3,0,54,421,85,16,2,1,2,0
8309,29,Cruzeiro,14,5,39,349,81,11,2,0,1,1
8309,29,Bahia,6,0,61,544,88,10,2,0,1,2
8311,29,Gremio,11,4,37,357,78,14,3,0,0,6
8311,29,Flamengo,8,4,63,632,87,16,4,0,0,1
8312,29,Corinthians,9,5,51,500,84,13,3,0,0,5
8312,29,Cuiaba,18,2,49,459,83,11,1,0,2,6
8313,29,Internacional,9,5,47,460,87,14,4,0,3,1
8313,29,Vasco,15,6,53,481,88,17,1,2,1,7
8314,29,Coritiba,3,2,36,287,67,21,3,1,2,2
8314,29,Santos,24,6,64,480,83,15,2,0,1,11
8317,30,Gremio,17,11,57,541,83,5,2,0,1,7
8317,30,America-MG,15,6,43,403,78,11,0,0,1,5
8316,30,Bahia,5,1,37,305,72,17,2,1,0,1
8316,30,Palmeiras,26,9,63,510,86,15,1,0,5,6
8318,30,Fluminense,11,3,54,452,86,11,1,0,2,4
8318,30,Atletico-MG,18,3,46,392,81,15,2,0,2,9
8319,30,Athletico-PR,16,5,42,340,81,13,1,0,3,4
8319,30,Sao Paulo,5,2,58,482,84,12,5,0,0,3
8320,30,Goias,18,6,44,322,77,17,2,0,0,7
8320,30,Vasco,5,2,56,427,84,12,3,1,1,2
8321,30,Coritiba,12,7,38,288,76,18,5,0,1,1
8321,30,Internacional,18,10,62,457,85,13,7,1,0,5
8322,30,Corinthians,17,7,62,446,80,22,6,0,3,10
8322,30,Santos,10,3,38,289,71,14,2,0,1,3
8323,30,Botafogo-RJ,32,9,68,577,88,12,1,0,2,7
8323,30,Cuiaba,6,1,32,290,74,17,5,0,4,2
8326,31,Fluminense,17,4,56,506,82,16,3,0,1,4
8326,31,Bahia,8,5,44,405,78,15,2,0,1,2
8327,31,America-MG,11,2,43,395,76,14,2,0,2,5
8327,31,Internacional,15,4,57,514,81,15,0,0,0,3
8328,31,Corinthians,12,4,44,423,80,4,1,0,2,1
8328,31,Athletico-PR,19,3,56,518,81,11,2,0,2,7
8330,31,Santos,15,5,39,336,81,16,1,1,2,6
8330,31,Flamengo,8,4,61,529,86,13,2,2,0,1
8329,31,Coritiba,13,2,52,426,79,11,1,1,0,6
8329,31,Gremio,19,4,48,395,76,7,2,0,0,11
8331,31,Fortaleza,8,2,43,380,76,14,2,0,1,4
8331,31,Atletico-MG,11,4,57,501,80,10,0,0,1,0
8332,31,Palmeiras,15,6,61,434,88,13,5,0,3,6
8332,31,Botafogo-RJ,18,8,39,301,80,12,6,1,0,2
8333,31,Cuiaba,13,2,51,463,86,13,2,0,0,5
8333,31,Vasco,10,3,49,461,83,10,1,0,2,1
8334,31,Bragantino,23,7,58,375,80,18,3,0,1,7
8334,31,Goias,20,5,42,264,70,18,3,0,5,10
8335,31,Sao Paulo,13,5,56,506,87,10,1,0,5,3
8335,31,Cruzeiro,19,4,44,405,83,12,3,1,1,4
8336,32,Gremio,7,3,41,380,72,9,2,0,1,5
8336,32,Bahia,19,5,59,542,81,17,4,0,0,4
8337,32,America-MG,12,4,40,366,74,11,1,1,0,0
8337,32,Atletico-MG,15,6,60,545,83,20,2,1,2,4
8338,32,Athletico-PR,15,2,53,426,80,17,4,0,1,2
8338,32,Palmeiras,18,6,47,386,73,17,3,0,2,2
8339,32,Internacional,9,3,37,328,75,10,1,0,0,1
8339,32,Cruzeiro,20,5,63,514,85,9,2,0,2,8
8341,32,Flamengo,7,5,47,450,82,11,3,0,0,3
8341,32,Fortaleza,18,4,53,477,86,9,1,0,5,4
8340,32,Corinthians,9,2,44,313,67,12,2,0,0,6
8340,32,Bragantino,19,6,56,383,76,14,1,0,0,10
8342,32,Goias,22,8,49,428,80,22,3,0,1,9
8342,32,Coritiba,8,2,51,429,79,17,3,0,0,5
8343,32,Vasco,9,3,41,327,72,23,2,0,2,4
8343,32,Botafogo-RJ,12,2,59,457,80,13,4,0,2,4
8344,32,Cuiaba,7,0,39,312,71,7,2,0,1,4
8344,32,Santos,4,2,61,477,80,13,1,0,0,4
8346,33,Internacional,20,5,39,370,83,13,2,0,4,5
8346,33,Fluminense,8,4,61,584,89,16,2,0,0,3
8347,33,Coritiba,10,5,40,385,78,13,1,0,1,4
8347,33,America-MG,11,3,60,547,85,16,0,0,0,8
8348,33,Fortaleza,13,3,43,273,71,12,0,0,1,2
8348,33,Athletico-PR,20,3,57,347,76,20,1,0,3,14
8349,33,Sao Paulo,15,5,58,445,83,10,2,0,0,9
8349,33,Bragantino,10,3,42,322,74,24,2,0,2,5
8350,33,Palmeiras,12,1,48,467,90,17,1,1,3,5
8350,33,Flamengo,12,6,52,512,91,13,1,0,0,4
8351,33,Santos,15,4,41,319,76,13,1,0,1,6
8351,33,Goias,13,3,59,435,80,19,2,0,2,5
8352,33,Corinthians,15,9,39,348,75,8,1,0,3,5
8352,33,Atletico-MG,14,3,61,528,86,19,4,0,0,6
8354,33,Botafogo-RJ,12,5,52,395,77,8,0,0,0,2
8354,33,Gremio,13,6,48,378,73,17,2,0,0,6
8353,33,Cuiaba,11,6,37,326,83,23,3,0,3,4
8353,33,Bahia,15,4,63,555,85,10,1,1,0,7
8356,34,Coritiba,7,3,44,341,75,15,4,0,2,1
8356,34,Cruzeiro,13,4,56,409,79,18,4,0,1,5
8357,34,Fluminense,13,4,59,545,89,17,4,1,2,2
8357,34,Flamengo,11,7,41,383,83,13,1,1,3,5
8358,34,Palmeiras,18,10,38,343,76,13,1,0,3,6
8358,34,Internacional,7,5,62,559,85,13,2,0,1,3
8359,34,Botafogo-RJ,11,4,34,256,57,16,1,0,3,3
8359,34,Bragantino,25,7,66,475,80,12,2,0,0,7
8360,34,Gremio,26,9,74,596,87,15,2,1,2,12
8360,34,Corinthians,10,4,26,222,65,6,6,1,0,1
8361,34,Sao Paulo,12,3,70,587,87,14,2,0,1,4
8361,34,Santos,11,3,30,251,76,12,0,0,1,1
8362,34,Vasco,17,6,49,378,83,13,1,0,0,7
8362,34,America-MG,16,6,51,393,82,12,1,0,0,8
8363,34,Goias,21,6,52,428,81,16,2,0,3,7
8363,34,Atletico-MG,8,4,48,407,79,17,1,1,1,3
8365,34,Cuiaba,7,4,35,340,80,7,1,0,2,2
8365,34,Fortaleza,13,3,65,605,89,15,2,0,2,9
8364,34,Athletico-PR,6,4,49,404,76,14,4,0,0,5
8364,34,Bahia,28,5,51,408,77,8,3,0,0,11
8324,30,Fortaleza,18,7,53,347,81,16,1,0,6,11
8324,30,Cruzeiro,7,2,47,333,79,14,1,0,0,1
8345,32,Fluminense,24,8,60,492,90,25,5,0,1,3
8345,32,Sao Paulo,4,1,40,328,81,14,5,1,2,4
8355,33,Cruzeiro,14,4,49,372,79,12,1,0,3,7
8355,33,Vasco,9,4,51,377,80,9,0,1,6,5
8315,29,Fortaleza,15,4,30,237,71,17,2,0,2,4
8315,29,Botafogo-RJ,9,1,70,551,85,19,4,0,0,5
8325,30,Flamengo,16,4,53,433,77,10,4,0,2,8
8325,30,Bragantino,19,3,47,389,77,15,3,1,2,6
8366,35,Bahia,13,7,34,331,77,14,3,0,1,3
8366,35,Corinthians,14,4,66,604,86,9,2,0,1,3
8367,35,Vasco,8,2,45,350,76,19,4,0,2,1
8367,35,Athletico-PR,18,4,55,411,83,15,1,0,2,5
8368,35,Coritiba,15,2,34,316,79,10,2,0,3,5
8368,35,Fluminense,21,8,66,612,89,15,2,0,1,6
8369,35,Atletico-MG,17,6,44,425,84,10,2,0,1,7
8369,35,Gremio,21,6,56,536,85,12,2,0,0,7
8370,35,Botafogo-RJ,18,5,46,364,81,14,2,0,1,4
8370,35,Santos,8,5,54,435,81,15,3,0,4,5
8373,35,Bragantino,13,5,67,539,83,13,5,0,4,7
8373,35,Internacional,8,2,33,277,64,18,5,0,0,4
8371,35,America-MG,11,1,42,380,84,9,4,0,0,3
8371,35,Flamengo,24,8,58,514,86,13,4,0,0,7
8372,35,Cuiaba,3,0,37,395,83,11,0,0,2,1
8372,35,Sao Paulo,19,4,63,668,90,12,2,0,1,5
8374,35,Palmeiras,13,5,63,438,83,11,2,1,1,7
8374,35,Fortaleza,20,8,37,266,77,18,2,0,0,4
8375,35,Cruzeiro,12,7,51,366,81,17,3,0,3,5
8375,35,Goias,10,3,49,362,80,18,3,0,0,4
8376,36,Vasco,20,9,53,512,89,9,3,0,0,8
8376,36,Corinthians,14,5,47,489,87,5,2,0,1,3
8377,36,Fluminense,9,5,72,730,89,9,3,0,0,3
8377,36,Santos,27,9,28,268,83,18,2,0,3,5
8378,36,Flamengo,19,4,59,554,87,12,3,0,0,10
8378,36,Atletico-MG,11,6,41,421,81,12,2,0,3,1
8380,36,Internacional,12,4,56,490,90,12,2,0,1,5
8380,36,Cuiaba,10,1,44,390,84,13,3,0,1,2
8379,36,Bahia,14,3,32,278,77,15,4,0,0,3
8379,36,Sao Paulo,14,5,68,592,89,11,3,0,3,5
8381,36,Botafogo-RJ,24,6,54,462,84,11,1,1,0,10
8381,36,Coritiba,13,2,46,421,81,15,4,1,0,3
8382,36,Palmeiras,25,12,46,357,82,10,2,0,2,10
8382,36,America-MG,5,1,54,440,83,15,2,0,2,2
8383,36,Gremio,13,8,51,435,78,16,3,0,0,6
8383,36,Goias,14,6,49,437,77,14,2,0,1,3
8384,36,Cruzeiro,26,9,58,457,86,10,3,0,1,2
8384,36,Athletico-PR,6,3,42,352,81,13,4,0,1,3
8385,36,Fortaleza,6,4,25,218,55,10,4,0,2,3
8385,36,Bragantino,17,6,75,610,84,9,1,2,0,15
8386,37,Corinthians,9,2,48,491,87,4,2,1,2,5
8386,37,Internacional,11,3,52,525,87,13,2,0,1,4
8387,37,Sao Paulo,16,5,52,435,87,9,1,0,0,5
8387,37,Atletico-MG,7,2,48,401,85,15,4,0,0,3
8388,37,Flamengo,19,6,68,653,91,13,2,0,0,6
8388,37,Cuiaba,2,1,32,307,84,9,1,0,1,2
8389,37,Fluminense,6,2,65,586,89,12,2,1,3,1
8389,37,Palmeiras,22,5,35,301,83,11,1,0,1,7
8390,37,Botafogo-RJ,16,2,61,523,86,17,4,0,3,6
8390,37,Cruzeiro,7,3,39,347,77,13,3,0,4,2
8391,37,Bahia,27,5,57,449,85,4,0,0,3,10
8391,37,America-MG,11,3,43,346,79,15,2,1,1,2
8392,37,Goias,5,1,54,531,87,14,4,0,0,2
8392,37,Fortaleza,6,1,46,441,85,19,2,0,2,4
8393,37,Coritiba,6,0,35,265,67,10,1,0,1,6
8393,37,Bragantino,27,9,65,467,81,16,4,0,1,12
8395,37,Santos,13,3,46,337,81,15,4,0,0,6
8395,37,Athletico-PR,12,6,54,406,80,18,5,0,1,6
8394,37,Vasco,8,1,54,418,85,12,1,0,2,6
8394,37,Gremio,13,5,46,385,80,18,3,0,1,5
8396,38,Goias,14,2,41,358,77,12,2,0,3,8
8396,38,America-MG,11,3,59,499,89,13,2,0,2,7
8397,38,Internacional,7,3,54,569,87,10,1,0,2,1
8397,38,Botafogo-RJ,9,5,46,473,87,10,2,0,3,5
8398,38,Corinthians,13,6,55,538,90,12,0,0,1,6
8398,38,Coritiba,13,5,45,452,90,17,1,0,0,6
8399,38,Gremio,12,5,30,280,79,12,3,0,0,3
8399,38,Fluminense,23,7,70,643,93,12,3,0,0,7
8400,38,Cruzeiro,14,6,56,445,82,9,1,0,0,3
8400,38,Palmeiras,8,5,44,349,80,19,1,0,0,4
8401,38,Bahia,15,6,36,318,75,16,2,0,2,3
8401,38,Atletico-MG,7,5,64,550,84,10,2,0,3,5
8402,38,Athletico-PR,17,3,57,506,87,15,3,0,2,9
8402,38,Cuiaba,14,6,43,400,85,9,2,1,3,5
8403,38,Fortaleza,14,7,45,295,70,9,3,0,2,6
8403,38,Santos,15,6,55,353,77,15,2,0,4,10
8404,38,Flamengo,10,2,58,535,89,16,3,0,0,9
8404,38,Sao Paulo,9,3,42,406,84,13,0,0,2,4
8405,38,Vasco,13,6,45,321,78,8,3,0,0,2
8405,38,Bragantino,9,2,55,398,80,14,1,1,1,3
8406,1,Bahia,0,0,50,0,82,0,0,0,0,0
8406,1,Internacional,0,0,51,0,82,0,0,0,0,0
8407,1,Juventude,0,0,45,0,82,0,0,0,0,0
8408,1,Fluminense,0,0,55,0,85,0,0,0,0,0
8408,1,Bragantino,0,0,51,0,82,0,0,0,0,0
8409,1,Fortaleza,0,0,47,0,81,0,0,0,0,0
8409,1,Sao Paulo,0,0,56,0,85,0,0,0,0,0
8411,1,Cuiaba,0,0,44,0,79,0,0,0,0,0
8411,1,Athletico-PR,0,0,49,0,80,0,0,0,0,0
8410,1,Vasco,0,0,50,0,84,0,0,0,0,0
8410,1,Gremio,0,0,49,0,83,0,0,0,0,0
8412,1,Flamengo,0,0,59,0,87,0,0,0,0,0
8412,1,Atletico-GO,0,0,49,0,80,0,0,0,0,0
8413,1,Corinthians,0,0,53,0,84,0,0,0,0,0
8413,1,Atletico-MG,0,0,56,0,85,0,0,0,0,0
8414,1,Botafogo-RJ,0,0,49,0,83,0,0,0,0,0
8414,1,Cruzeiro,0,0,50,0,84,0,0,0,0,0
8415,1,Palmeiras,0,0,52,0,84,0,0,0,0,0
8415,1,Vitoria,0,0,42,0,87,0,0,0,0,0
8416,2,Fluminense,0,0,55,0,85,0,0,0,0,0
8416,2,Bahia,0,0,50,0,82,0,0,0,0,0
8418,2,Gremio,0,0,49,0,83,0,0,0,0,0
8418,2,Athletico-PR,0,0,49,0,80,0,0,0,0,0
8417,2,Bragantino,0,0,51,0,82,0,0,0,0,0
8417,2,Vasco,0,0,50,0,84,0,0,0,0,0
8421,2,Atletico-MG,0,0,56,0,85,0,0,0,0,0
8419,2,Cruzeiro,0,0,50,0,84,0,0,0,0,0
8419,2,Fortaleza,0,0,47,0,81,0,0,0,0,0
8422,2,Juventude,0,0,45,0,82,0,0,0,0,0
8422,2,Corinthians,0,0,53,0,84,0,0,0,0,0
8420,2,Internacional,0,0,51,0,82,0,0,0,0,0
8420,2,Palmeiras,0,0,52,0,84,0,0,0,0,0
8423,2,Flamengo,0,0,59,0,87,0,0,0,0,0
