partida_id,rodata,clube,cartao,atleta,num_camisa,posicao,minuto
8611,21,Juventude,Vermelho,Lucas Barbosa,21,Meio-campo,82
8611,21,Juventude,Vermelho,Gabriel Vasconcellos Ferreira,1,Goleiro,45+2
8611,21,Corinthians,Amarelo,Rodrigo Garro,10,Meio-campo,56
8611,21,Juventude,Amarelo,Mateus Claus,77,Goleiro,90+7
8611,21,Juventude,Amarelo,Rodrigo Sam,34,Zagueiro,90+4
8611,21,Juventude,Amarelo,Jadson,16,Meio-campo,47
8611,21,Juventude,Vermelho,Alan Ruschel,28,Zagueiro,57
8611,21,Corinthians,Amarelo,Igor Coronado,77,Meio-campo,30
8611,21,Juventude,Amarelo,Luis Mandaca,44,Meio-campo,90+5
8611,21,Juventude,Amarelo,Alan Ruschel,28,Zagueiro,52
8611,21,Juventude,Amarelo,Thiaguinho,8,Meio-campo,45+13
8612,21,Fluminense,Amarelo,Thiago Emiliano da Silva,3,Zagueiro,62
8612,21,Fluminense,Amarelo,Diogo Barbosa,6,Zagueiro,25
8612,21,Bahia,Amarelo,Carlos de Pena,14,Meio-campo,84
8612,21,Fluminense,Amarelo,Thiago dos Santos,29,Zagueiro,36
8612,21,Bahia,Amarelo,Cauly,8,Meio-campo,90+2
8613,21,Athletico-PR,Amarelo,Mateo Gamarra,15,Zagueiro,16
8613,21,Athletico-PR,Amarelo,Tomas Cuello,28,Atacante,82
8614,21,Internacional,Amarelo,Gabriel Carvalho,34,Meio-campo,45+1
8614,21,Internacional,Amarelo,Rafael Santos Borre,19,Meio-campo,45+5
8615,21,Fortaleza,Amarelo,Mario Sergio Santos Costa,11,Meio-campo,29
8615,21,Cruzeiro,Amarelo,Lautaro Diaz,26,Meio-campo,67
8615,21,Cruzeiro,Amarelo,Juan Dinenno,19,Atacante,45+4
8615,21,Fortaleza,Amarelo,Yago Pikachu,22,Meio-campo,45+4
8615,21,Fortaleza,Amarelo,Breno Lopes,26,Meio-campo,32
8615,21,Cruzeiro,Amarelo,Joao Marcelo,43,Zagueiro,90+7
8615,21,Cruzeiro,Amarelo,Ivaldo,5,Zagueiro,58
8615,21,Fortaleza,Amarelo,Joao Ricardo Riedi,1,Goleiro,90
8616,22,Fortaleza,Amarelo,Titi,4,Zagueiro,13
8616,22,Criciuma,Amarelo,Arthur Caike do Nascimento Cruz,45,Atacante,90+4
8616,22,Criciuma,Amarelo,Miguel Trauco,14,Zagueiro,44
8616,22,Fortaleza,Amarelo,Lucas Sasha,88,Meio-campo,69
8616,22,Criciuma,Amarelo,Marcelo Hermes,22,Meio-campo,90+5
8616,22,Criciuma,Amarelo,Marquinhos,10,Meio-campo,76
8617,22,Gremio,Amarelo,Edenilson Andrade dos Santos,15,Meio-campo,74
8617,22,Cuiaba,Amarelo,Matheus Alexandre Anastacio de Souza,2,Zagueiro,90+7
8617,22,Gremio,Amarelo,Caique Santos,97,Goleiro,71
8618,22,Cruzeiro,Amarelo,Matheus Henrique de Souza,97,Meio-campo,86
8618,22,Cruzeiro,Amarelo,Kaio Jorge,9,Atacante,42
8618,22,Cruzeiro,Amarelo,Alvaro Barreal,21,Meio-campo,58
8618,22,Atletico-MG,Amarelo,Cadu,42,Atacante,58
8619,22,Corinthians,Amarelo,Hugo Souza,1,Goleiro,90+9
8619,22,Corinthians,Amarelo,Hugo,46,Zagueiro,62
8619,22,Bragantino,Amarelo,Vitor Hugo Naum dos Santos,28,Atacante,90+6
8619,22,Bragantino,Amarelo,Jadsom,5,Meio-campo,88
8619,22,Bragantino,Amarelo,Eduardo Sasha,19,Atacante,56
8619,22,Corinthians,Amarelo,Talles Magno,43,Atacante,90+8
8619,22,Corinthians,Amarelo,Angel Romero,11,Atacante,21
8619,22,Bragantino,Amarelo,Nathan,45,Zagueiro,90+6
8619,22,Bragantino,Amarelo,Lucao,40,Goleiro,60
8619,22,Bragantino,Amarelo,Raul,23,Meio-campo,54
8620,22,Vasco,Amarelo,Rayan,77,Atacante,83
8620,22,Vasco,Amarelo,Victor Luis,12,Zagueiro,40
8620,22,Fluminense,Amarelo,Alexsander,5,Meio-campo,56
8620,22,Vasco,Amarelo,Pablo Vegetti,99,Atacante,74
8620,22,Fluminense,Amarelo,Jhon Arias,21,Meio-campo,79
8620,22,Fluminense,Amarelo,Paulo Henrique Ganso,10,Meio-campo,42
8621,22,Juventude,Amarelo,Mateus Claus,77,Goleiro,85
8621,22,Juventude,Amarelo,Davi Goes,88,Meio-campo,14
8621,22,Botafogo-RJ,Amarelo,Fernando Marcal,21,Zagueiro,82
8621,22,Botafogo-RJ,Amarelo,Alexander Barboza,20,Zagueiro,42
8621,22,Juventude,Amarelo,Erick Farias,7,Meio-campo,41
8621,22,Botafogo-RJ,Amarelo,Lucas Halter,3,Zagueiro,90+7
8621,22,Botafogo-RJ,Amarelo,Marlon Freitas,17,Meio-campo,73
8621,22,Botafogo-RJ,Amarelo,Oscar Romero,70,Meio-campo,29
8623,22,Atletico-GO,Amarelo,Guilherme Romao,6,Zagueiro,69
8623,22,Sao Paulo,Amarelo,Liziero,26,Meio-campo,58
8623,22,Atletico-GO,Amarelo,Gabriel Baralhas,8,Meio-campo,53
8624,22,Flamengo,Amarelo,Erick Pulgar,5,Meio-campo,22
8624,22,Palmeiras,Amarelo,Murilo Cerqueira,26,Zagueiro,42
8624,22,Palmeiras,Vermelho,Murilo Cerqueira,26,Zagueiro,90+3
8624,22,Palmeiras,Amarelo,Gustavo Gomez,15,Zagueiro,51
8624,22,Palmeiras,Amarelo,Anibal Moreno,5,Meio-campo,14
8622,22,Bahia,Amarelo,Yago Rocha,20,Meio-campo,90+1
8622,22,Bahia,Amarelo,Kanu,4,Zagueiro,49
8622,22,Vitoria,Amarelo,Pablo Baianinho,62,Meio-campo,82
8622,22,Vitoria,Amarelo,Lucas Esteves,16,Zagueiro,45+3
8622,22,Bahia,Amarelo,Caio Alexandre,19,Meio-campo,81
8622,22,Vitoria,Amarelo,Willian,29,Meio-campo,87
8622,22,Vitoria,Amarelo,Alerrandro Barra Mansa Realino de Souza,9,Atacante,49
8625,22,Internacional,Amarelo,Bruno Henrique Corsini,8,Meio-campo,54
8625,22,Athletico-PR,Amarelo,Fernando Augusto Pereira Bueno Junior,6,Zagueiro,31
8625,22,Athletico-PR,Amarelo,Mateo Gamarra,15,Zagueiro,45+1
8464,6,Internacional,Amarelo,Ricardo Mathias,49,Atacante,84
8464,6,Juventude,Amarelo,Jadson,16,Meio-campo,89
8464,6,Juventude,Amarelo,Lucas Barbosa,21,Meio-campo,64
8464,6,Internacional,Amarelo,Bruno Gomes,15,Zagueiro,74
8464,6,Juventude,Amarelo,Ze Marcos,3,Zagueiro,78
8464,6,Juventude,Amarelo,Nene,10,Atacante,59
8626,23,Gremio,Amarelo,Diego Costa,19,Atacante,72
8626,23,Bahia,Amarelo,Gabriel Xavier,3,Zagueiro,65
8626,23,Gremio,Amarelo,Nathan,14,Meio-campo,90+2
8626,23,Gremio,Amarelo,Yeferson Soteldo,7,Meio-campo,68
8627,23,Atletico-MG,Amarelo,Bruno Fuchs,3,Zagueiro,43
8627,23,Cuiaba,Amarelo,Alan Empereur,33,Zagueiro,90+8
8627,23,Cuiaba,Amarelo,Bruno Alves,34,Zagueiro,85
8627,23,Cuiaba,Amarelo,Matheus Alexandre Anastacio de Souza,2,Meio-campo,50
8627,23,Atletico-MG,Amarelo,Alan Franco Palma,23,Meio-campo,90
8627,23,Atletico-MG,Amarelo,Mariano,25,Zagueiro,42
8627,23,Cuiaba,Amarelo,Juan Tavares,63,Meio-campo,90
8627,23,Cuiaba,Amarelo,Denilson,27,Meio-campo,71
8627,23,Cuiaba,Amarelo,Lucas Mineiro,30,Meio-campo,30
8628,23,Bragantino,Amarelo,Henry Mosquera,30,Atacante,90+6
8628,23,Bragantino,Amarelo,Lucas Evangelista,8,Meio-campo,90+2
8628,23,Fortaleza,Amarelo,Breno Lopes,26,Atacante,90+8
8628,23,Fortaleza,Amarelo,Titi,4,Zagueiro,69
8628,23,Bragantino,Amarelo,Vitor Hugo Naum dos Santos,28,Atacante,90+5
8628,23,Bragantino,Amarelo,Helio Junio Nunes de Castro,11,Meio-campo,86
8628,23,Fortaleza,Amarelo,Benjamin Kuscevic,13,Zagueiro,90+5
8628,23,Fortaleza,Amarelo,Yago Pikachu,22,Meio-campo,45+3
8629,23,Fluminense,Amarelo,Samuel Xavier,2,Zagueiro,89
8629,23,Corinthians,Amarelo,Ryan,37,Meio-campo,90+3
8629,23,Fluminense,Amarelo,Andre,7,Meio-campo,45
8629,23,Corinthians,Amarelo,Charles Rigon Matos,8,Meio-campo,15
8630,23,Atletico-GO,Amarelo,Pedro Rangel,12,Goleiro,84
8630,23,Atletico-GO,Amarelo,Magno Jose da Silva,2,Zagueiro,45+3
8630,23,Atletico-GO,Amarelo,Gonzalo Freitas,5,Meio-campo,54
8632,23,Palmeiras,Vermelho,Jose Rafael Vivian,8,Meio-campo,90+15
8632,23,Sao Paulo,Vermelho,Luciano da Rocha Neves,10,Atacante,90+6
8632,23,Palmeiras,Amarelo,Jose Manuel Alberto Lopez,42,Atacante,90+13
8632,23,Palmeiras,Amarelo,Gustavo Gomez,15,Zagueiro,59
8632,23,Sao Paulo,Amarelo,Luciano da Rocha Neves,10,Atacante,74
8632,23,Sao Paulo,Vermelho,Rodrigo Nestor,11,Meio-campo,90+15
8632,23,Palmeiras,Amarelo,Marcos Rocha,2,Zagueiro,90+2
8632,23,Palmeiras,Amarelo,Vitor Reis,44,Zagueiro,45+2
8632,23,Sao Paulo,Amarelo,Sabino,35,Zagueiro,43
8631,23,Criciuma,Amarelo,Rodrigo Fagundes de Freitas,3,Zagueiro,44
8631,23,Vasco,Amarelo,Rossicley Pereira da Silva,31,Meio-campo,86
8631,23,Criciuma,Amarelo,Wilker Angel,4,Zagueiro,82
8631,23,Criciuma,Amarelo,Allano,2,Meio-campo,21
8631,23,Vasco,Amarelo,Paulo,96,Zagueiro,77
8633,23,Athletico-PR,Amarelo,Bruno Zapelli,10,Meio-campo,90
8633,23,Athletico-PR,Amarelo,Gabriel Girotto Franco,3,Meio-campo,74
8633,23,Juventude,Amarelo,Alan Ruschel,28,Zagueiro,82
8633,23,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,88,Meio-campo,86
8633,23,Athletico-PR,Amarelo,Mateo Gamarra,15,Zagueiro,23
8633,23,Juventude,Amarelo,Jadson,16,Meio-campo,19
8634,23,Botafogo-RJ,Amarelo,Jefferson Savarino,10,Meio-campo,86
8634,23,Botafogo-RJ,Amarelo,Mateo Ponte,4,Zagueiro,52
8634,23,Flamengo,Amarelo,Carlinhos,22,Atacante,70
8634,23,Botafogo-RJ,Amarelo,Alexander Barboza,20,Zagueiro,56
8634,23,Botafogo-RJ,Amarelo,Cuiabano,66,Zagueiro,33
8634,23,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,6,Zagueiro,63
8635,23,Vitoria,Amarelo,Leo Naldi,5,Meio-campo,78
8635,23,Cruzeiro,Amarelo,Lucas Villalba,25,Zagueiro,90+2
8635,23,Vitoria,Vermelho,Neris,77,Zagueiro,38
8635,23,Cruzeiro,Amarelo,Walace,20,Meio-campo,90+6
8635,23,Cruzeiro,Amarelo,Matheus Pereira,10,Meio-campo,83
8636,24,Atletico-GO,Vermelho,Bruno Tubarao,2,Zagueiro,80
8636,24,Atletico-GO,Amarelo,Jorginho,18,Meio-campo,89
8636,24,Atletico-GO,Amarelo,Bruno Tubarao,2,Zagueiro,45
8636,24,Juventude,Amarelo,Luis Felipe Oyama,5,Meio-campo,90+9
8636,24,Juventude,Amarelo,Nene,10,Meio-campo,45+1
8636,24,Juventude,Amarelo,Dudu Vieira,30,Meio-campo,5
8636,24,Juventude,Vermelho,Ze Marcos,3,Zagueiro,90+6
8636,24,Atletico-GO,Amarelo,Janderson,7,Meio-campo,54
8636,24,Atletico-GO,Amarelo,Rhaldney,8,Meio-campo,9
8636,24,Juventude,Amarelo,Danilo Boza,4,Zagueiro,64
8636,24,Juventude,Amarelo,Ze Marcos,3,Zagueiro,19
8637,24,Cuiaba,Amarelo,Clayson,25,Meio-campo,84
8637,24,Palmeiras,Amarelo,Richard Rios,27,Meio-campo,53
8638,24,Atletico-MG,Amarelo,Guilherme Arana,13,Meio-campo,78
8638,24,Atletico-MG,Amarelo,Lyanco,2,Zagueiro,42
8638,24,Fluminense,Amarelo,Fabio Deivson Lopes Maciel,1,Goleiro,90+3
8638,24,Fluminense,Amarelo,Paulo Henrique Ganso,10,Meio-campo,43
8638,24,Atletico-MG,Amarelo,Paulinho,10,Atacante,81
8638,24,Atletico-MG,Amarelo,Rubens,44,Zagueiro,63
8638,24,Atletico-MG,Amarelo,Bruno Fuchs,3,Zagueiro,23
8638,24,Fluminense,Amarelo,Martinelli,8,Meio-campo,71
8639,24,Bahia,Amarelo,Marcos Felipe de Freitas Monteiro,22,Goleiro,41
8639,24,Bahia,Amarelo,Jean Lucas Oliveira,6,Meio-campo,25
8639,24,Botafogo-RJ,Amarelo,Lucas Halter,3,Zagueiro,54
8639,24,Botafogo-RJ,Amarelo,Gregore,26,Meio-campo,32
8639,24,Bahia,Amarelo,Santiago Arias,13,Zagueiro,71
8639,24,Bahia,Amarelo,Caio Alexandre,19,Meio-campo,35
8639,24,Botafogo-RJ,Amarelo,Fernando Marcal,21,Zagueiro,84
8639,24,Botafogo-RJ,Amarelo,Marlon Freitas,17,Meio-campo,35
8641,24,Fortaleza,Amarelo,Renato Kayzer,79,Atacante,82
8641,24,Fortaleza,Amarelo,Hercules,35,Meio-campo,35
8641,24,Corinthians,Amarelo,Charles Rigon Matos,8,Meio-campo,70
8641,24,Fortaleza,Amarelo,Tomas Cardona,25,Zagueiro,55
8641,24,Corinthians,Amarelo,Andre Ramalho,5,Zagueiro,73
8641,24,Corinthians,Amarelo,Gustavo Henrique Vernes,13,Zagueiro,42
8640,24,Criciuma,Amarelo,Higor Meritao,5,Meio-campo,19
8640,24,Criciuma,Amarelo,Marcelo Hermes,22,Meio-campo,56
8640,24,Gremio,Amarelo,Franco Cristaldo,10,Meio-campo,41
8642,24,Vitoria,Amarelo,Jose Hugo,17,Atacante,87
8642,24,Vitoria,Amarelo,Willian,29,Meio-campo,86
8643,24,Internacional,Amarelo,Sergio Rochet,1,Goleiro,75
8643,24,Internacional,Amarelo,Wesley Ribeiro Silva,21,Meio-campo,17
8643,24,Cruzeiro,Amarelo,Lucas Romero,29,Meio-campo,49
8643,24,Internacional,Amarelo,Anthoni,24,Goleiro,45+3
8643,24,Cruzeiro,Amarelo,William de Asevedo Furtado,12,Zagueiro,62
8644,24,Bragantino,Amarelo,Jadsom,5,Meio-campo,30
8644,24,Flamengo,Amarelo,Bruno Henrique,27,Atacante,67
8645,24,Athletico-PR,Vermelho,Fernando Augusto Pereira Bueno Junior,6,Zagueiro,90+7
8645,24,Athletico-PR,Amarelo,Joao Cruz,57,Meio-campo,28
8645,24,Vasco,Amarelo,Mateus Carvalho,85,Meio-campo,48
8645,24,Athletico-PR,Amarelo,Thiago Heleno,44,Zagueiro,15
8454,5,Internacional,Vermelho,Agustin Rogel,18,Zagueiro,32
8454,5,Cruzeiro,Amarelo,Japa,77,Meio-campo,28
8454,5,Internacional,Amarelo,Rafael Santos Borre,19,Atacante,79
8454,5,Internacional,Amarelo,Bruno Tabata,17,Meio-campo,58
8454,5,Internacional,Amarelo,Gabriel Carvalho,34,Meio-campo,13
8454,5,Cruzeiro,Amarelo,Joao Marcelo,43,Zagueiro,56
8454,5,Internacional,Amarelo,Enner Valencia,13,Atacante,79
8454,5,Internacional,Amarelo,Fernando Reges,5,Meio-campo,72
8454,5,Internacional,Amarelo,Gabriel Mercado,25,Zagueiro,51
8454,5,Internacional,Amarelo,Agustin Rogel,18,Zagueiro,11
8592,19,Criciuma,Amarelo,Ronald,6,Meio-campo,45+2
8592,19,Criciuma,Amarelo,Patrick de Paula,85,Meio-campo,40
8592,19,Bragantino,Amarelo,Thiago Borbas,18,Atacante,90+6
8592,19,Bragantino,Amarelo,Gustavinho,22,Meio-campo,81
8592,19,Criciuma,Amarelo,Walisson,33,Zagueiro,44
8592,19,Bragantino,Amarelo,Jhon Jhon,6,Meio-campo,90+6
8592,19,Bragantino,Amarelo,Eduardo Santos,3,Zagueiro,90+2
8592,19,Bragantino,Amarelo,Jadsom,5,Meio-campo,33
8646,25,Cuiaba,Amarelo,Lucas Mineiro,30,Meio-campo,90+8
8646,25,Cuiaba,Amarelo,Isidro Pitta,9,Atacante,80
8646,25,Cuiaba,Amarelo,Walter Leandro Capeloza Artune,1,Goleiro,90+8
8646,25,Cuiaba,Amarelo,Fernando Sobral,88,Meio-campo,71
8647,25,Botafogo-RJ,Amarelo,Fernando Marcal,21,Zagueiro,90+1
8647,25,Fortaleza,Amarelo,Tomas Cardona,25,Zagueiro,40
8647,25,Botafogo-RJ,Amarelo,Gregore,26,Meio-campo,44
8647,25,Fortaleza,Amarelo,Pedro Augusto,28,Meio-campo,90
8647,25,Botafogo-RJ,Amarelo,Bastos,15,Zagueiro,72
8647,25,Fortaleza,Amarelo,Emanuel Britez,19,Zagueiro,49
8647,25,Fortaleza,Amarelo,Kervin Andrade,77,Atacante,90+4
8649,25,Cruzeiro,Amarelo,Cassio Ramos,1,Goleiro,82
8649,25,Atletico-GO,Amarelo,Emiliano Rodriguez,19,Atacante,83
8649,25,Atletico-GO,Amarelo,Gabriel Baralhas,8,Meio-campo,60
8649,25,Atletico-GO,Amarelo,Gonzalo Freitas,5,Meio-campo,45+5
8649,25,Cruzeiro,Amarelo,Matheus Pereira,10,Atacante,63
8649,25,Atletico-GO,Amarelo,Roni,15,Meio-campo,66
8649,25,Atletico-GO,Amarelo,Luiz Felipe,4,Zagueiro,49
8648,25,Gremio,Amarelo,Walter Kannemann,4,Zagueiro,71
8648,25,Atletico-MG,Amarelo,Deyverson,9,Atacante,39
8648,25,Gremio,Vermelho,Gustavo Martins,53,Zagueiro,20
8648,25,Gremio,Amarelo,Agustin Marchesin,1,Goleiro,90+9
8648,25,Atletico-MG,Amarelo,Brahian Palacios,30,Atacante,78
8648,25,Atletico-MG,Amarelo,Bernard,20,Atacante,29
8650,25,Corinthians,Vermelho,Caca,25,Zagueiro,90+11
8650,25,Flamengo,Vermelho,Carlos Alcaraz,37,Meio-campo,90+11
8650,25,Corinthians,Amarelo,Angel Romero,11,Atacante,62
8650,25,Corinthians,Amarelo,Jose Andres Martinez,70,Meio-campo,29
8650,25,Flamengo,Amarelo,Carlinhos,22,Atacante,90+11
8650,25,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,6,Zagueiro,16
8650,25,Corinthians,Vermelho,Yuri Alberto,9,Atacante,90+5
8650,25,Corinthians,Amarelo,Felix Torres,3,Zagueiro,90+3
8650,25,Corinthians,Amarelo,Charles Rigon Matos,8,Meio-campo,48
8650,25,Corinthians,Amarelo,Talles Magno,43,Meio-campo,20
8650,25,Flamengo,Amarelo,Allan,21,Meio-campo,65
8650,25,Flamengo,Amarelo,Erick Pulgar,5,Meio-campo,7
8651,25,Bragantino,Amarelo,Lincoln Henrique Oliveira dos Santos,10,Meio-campo,29
8651,25,Bahia,Amarelo,Kanu,4,Zagueiro,77
8651,25,Bahia,Amarelo,Thaciano,16,Atacante,28
8651,25,Bragantino,Amarelo,Jhon Jhon,6,Meio-campo,20
8651,25,Bahia,Amarelo,Luciano Juba,46,Zagueiro,33
8652,25,Fluminense,Amarelo,Keno,11,Atacante,80
8652,25,Fluminense,Amarelo,Thiago dos Santos,29,Zagueiro,50
8652,25,Sao Paulo,Amarelo,Damian Bobadilla,21,Meio-campo,42
8652,25,Sao Paulo,Amarelo,Rafinha,13,Zagueiro,32
8652,25,Fluminense,Amarelo,Thiago Emiliano da Silva,3,Zagueiro,86
8652,25,Fluminense,Amarelo,Facundo Bernal,5,Meio-campo,58
8652,25,Sao Paulo,Amarelo,Welington,6,Zagueiro,90+6
8652,25,Sao Paulo,Amarelo,Jonathan Calleri,9,Atacante,38
8653,25,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,88,Meio-campo,31
8653,25,Athletico-PR,Amarelo,Agustin Canobbio,14,Meio-campo,45+1
8653,25,Palmeiras,Amarelo,Marcos Rocha,2,Zagueiro,48
8655,25,Vitoria,Amarelo,Lepu,97,Zagueiro,84
8655,25,Vasco,Amarelo,Maicon Pereira Roque,4,Zagueiro,90+8
8655,25,Vasco,Amarelo,Joao Victor,38,Zagueiro,84
8655,25,Vitoria,Amarelo,Everaldo,37,Atacante,90+9
8655,25,Vitoria,Amarelo,Neris,77,Zagueiro,74
8655,25,Vasco,Amarelo,Mateus Carvalho,85,Meio-campo,90+1
8654,25,Juventude,Amarelo,Lucas Barbosa,21,Meio-campo,76
8654,25,Internacional,Amarelo,Thiago Maia,29,Meio-campo,4
8654,25,Juventude,Vermelho,Rodrigo Sam,34,Zagueiro,45
8654,25,Internacional,Amarelo,Wesley Ribeiro Silva,21,Meio-campo,68
8564,16,Cuiaba,Amarelo,Lucas Fernandes da Silva,18,Meio-campo,84
8564,16,Juventude,Amarelo,Lucas Barbosa,21,Meio-campo,61
8564,16,Cuiaba,Amarelo,Denilson,27,Meio-campo,90+1
8564,16,Cuiaba,Amarelo,Alan Empereur,33,Zagueiro,57
8593,19,Fortaleza,Vermelho,Emanuel Britez,19,Zagueiro,85
8593,19,Internacional,Amarelo,Romulo Zwarg,40,Meio-campo,90+7
8593,19,Fortaleza,Amarelo,Titi,4,Zagueiro,83
8593,19,Fortaleza,Amarelo,Emmanuel Martinez,8,Meio-campo,69
8593,19,Fortaleza,Amarelo,Yago Pikachu,22,Meio-campo,33
8593,19,Internacional,Amarelo,Fernando Reges,5,Meio-campo,45+1
8593,19,Fortaleza,Amarelo,Emanuel Britez,19,Zagueiro,76
8593,19,Fortaleza,Amarelo,Tinga,2,Zagueiro,42
8656,26,Atletico-GO,Amarelo,Joel Campbell,8,Meio-campo,54
8656,26,Vitoria,Amarelo,Willian,29,Meio-campo,90+1
8656,26,Vitoria,Amarelo,Lucas Arcanjo,1,Goleiro,53
8656,26,Vitoria,Amarelo,Lucas Esteves,16,Zagueiro,12
8656,26,Atletico-GO,Amarelo,Rhaldney,5,Meio-campo,64
8656,26,Atletico-GO,Amarelo,Luiz Fernando Moraes dos Santos,11,Meio-campo,11
8656,26,Vitoria,Amarelo,Matheus Martins Fogaca de Paulo,30,Meio-campo,86
8656,26,Vitoria,Amarelo,Gustavo Mosquito,7,Meio-campo,16
8656,26,Vitoria,Amarelo,Alerrandro Barra Mansa Realino de Souza,9,Atacante,11
8657,26,Athletico-PR,Amarelo,Agustin Canobbio,14,Meio-campo,90+1
8657,26,Fortaleza,Amarelo,Joao Ricardo Riedi,1,Goleiro,85
8657,26,Athletico-PR,Amarelo,Joao Cruz,57,Meio-campo,61
8657,26,Fortaleza,Amarelo,Benjamin Kuscevic,13,Zagueiro,39
8658,26,Botafogo-RJ,Amarelo,Marlon Freitas,17,Meio-campo,61
8658,26,Corinthians,Amarelo,Andre Ramalho,5,Zagueiro,90+8
8658,26,Corinthians,Amarelo,Rodrigo Garro,10,Meio-campo,90+9
8658,26,Corinthians,Amarelo,Matheus Bidu,21,Meio-campo,89
8659,26,Bragantino,Amarelo,Thiago Borbas,18,Atacante,77
8659,26,Bragantino,Amarelo,Guilherme Lopes de Almeida,31,Zagueiro,66
8659,26,Bragantino,Amarelo,Jadsom,5,Zagueiro,9
8659,26,Bragantino,Amarelo,Jose Hurtado,34,Zagueiro,68
8659,26,Bragantino,Amarelo,Eduardo Sasha,19,Atacante,34
8659,26,Gremio,Amarelo,Jemerson de Jesus Nascimento,28,Zagueiro,77
8660,26,Palmeiras,Vermelho,Caio Paulista,16,Zagueiro,67
8660,26,Criciuma,Amarelo,Tobias Figueiredo,29,Zagueiro,63
8660,26,Criciuma,Amarelo,Dudu,20,Zagueiro,59
8660,26,Criciuma,Amarelo,Walisson,33,Zagueiro,60
8661,26,Juventude,Amarelo,Luis Mandaca,44,Meio-campo,90+3
8661,26,Juventude,Amarelo,Nene,10,Meio-campo,17
8661,26,Fluminense,Amarelo,Fabio Deivson Lopes Maciel,1,Goleiro,77
8661,26,Fluminense,Amarelo,Marcelo Vieira da Silva Junior,12,Zagueiro,53
8661,26,Juventude,Amarelo,Marcelo Jose de Lima Filho,11,Atacante,90+6
8661,26,Juventude,Amarelo,Gilberto Oliveira Souza Junior,9,Atacante,65
8661,26,Juventude,Amarelo,Jadson,16,Meio-campo,8
8661,26,Fluminense,Amarelo,Thiago dos Santos,29,Zagueiro,62
8661,26,Fluminense,Amarelo,Facundo Bernal,5,Meio-campo,33
8663,26,Vasco,Amarelo,Lucas Piton,6,Zagueiro,45
8664,26,Cruzeiro,Amarelo,Lucas Romero,29,Meio-campo,45+7
8664,26,Cruzeiro,Amarelo,Kaio Jorge,9,Atacante,19
8664,26,Sao Paulo,Amarelo,Michel Araujo,15,Meio-campo,43
8664,26,Cruzeiro,Amarelo,Gabriel Veron,30,Atacante,74
8664,26,Cruzeiro,Amarelo,Matheus Henrique de Souza,97,Meio-campo,43
8664,26,Sao Paulo,Amarelo,Andre Silva,17,Atacante,90+4
8664,26,Sao Paulo,Amarelo,Nahuel Ferraresi,32,Zagueiro,5
8662,26,Bahia,Amarelo,Kanu,4,Zagueiro,80
8662,26,Atletico-MG,Amarelo,Everson,22,Goleiro,82
8662,26,Atletico-MG,Amarelo,Deyverson,9,Atacante,90+1
8662,26,Atletico-MG,Amarelo,Igor Gomes,17,Meio-campo,23
8665,26,Internacional,Amarelo,Gabriel Carvalho,34,Meio-campo,35
8665,26,Cuiaba,Amarelo,Isidro Pitta,9,Atacante,13
8665,26,Cuiaba,Amarelo,Clayson,25,Meio-campo,13
8667,27,Vitoria,Amarelo,Matheus Martins Fogaca de Paulo,30,Meio-campo,50
8667,27,Vitoria,Amarelo,Carlos Eduardo Ferreira de Souza,96,Meio-campo,39
8667,27,Juventude,Amarelo,Jadson,16,Meio-campo,45+12
8667,27,Juventude,Amarelo,Ze Marcos,3,Zagueiro,21
8667,27,Vitoria,Amarelo,Janderson,39,Atacante,45+10
8667,27,Juventude,Amarelo,Lucas Barbosa,21,Meio-campo,58
8667,27,Juventude,Amarelo,Gabriel Vasconcellos Ferreira,1,Goleiro,45+1
8666,27,Corinthians,Amarelo,Breno Bidon,27,Meio-campo,34
8666,27,Atletico-GO,Amarelo,Luiz Fernando Moraes dos Santos,11,Meio-campo,59
8666,27,Atletico-GO,Amarelo,Joel Campbell,10,Meio-campo,32
8666,27,Corinthians,Amarelo,Igor Coronado,77,Meio-campo,49
8666,27,Corinthians,Amarelo,Jose Andres Martinez,70,Meio-campo,4
8666,27,Atletico-GO,Amarelo,Alix Vinicius,3,Zagueiro,45+2
8666,27,Atletico-GO,Amarelo,Gonzalo Freitas,5,Meio-campo,29
8668,27,Botafogo-RJ,Amarelo,Danilo Neves,6,Meio-campo,90+4
8668,27,Fluminense,Amarelo,Felipe Melo,30,Zagueiro,82
8669,27,Fortaleza,Amarelo,Matheus Rossetto,16,Meio-campo,18
8669,27,Fortaleza,Vermelho,Jose Welison,17,Meio-campo,83
8669,27,Fortaleza,Amarelo,Juan Martin Lucero,197,Atacante,41
8669,27,Bahia,Amarelo,Jean Lucas Oliveira,6,Meio-campo,20
8670,27,Atletico-MG,Amarelo,Lyanco,2,Zagueiro,90+2
8670,27,Bragantino,Amarelo,Matheus Fernandes,35,Meio-campo,85
8670,27,Bragantino,Amarelo,Arthur Sousa,27,Atacante,70
8670,27,Atletico-MG,Amarelo,Everson,22,Goleiro,84
8670,27,Bragantino,Amarelo,Eduardo Santos,3,Zagueiro,82
